Id,SurfaceArea,NumRooms,Type,Address,Description,Rent,Bookmark,Link
5152002.0,75.0,4.0,flat,"Ch. de Monribeau 3, 1005 Lausanne, VD",Superbe appartement de 4 pièces dans un quartier calme,2160.0,,/en/d/flat-rent-lausanne/5152002?s=2&t=1&l=2023&ct=615&ci=183&pn=8
5197482.0,104.0,4.0,flat,"Route Aloys-Fauquez 87 Bis, 1018 Lausanne, VD",Appartement rafraîchit de 4 pièces au 3ème étage avec ascenseur.,2160.0,,/en/d/flat-rent-lausanne/5197482?s=2&t=1&l=2023&ct=615&ci=184&pn=8
5225997.0,85.0,4.5,flat,"Av. Victor-Ruffy 48, 1012 Lausanne, VD","Appartement rénové, proche du CHUV",2160.0,,/en/d/flat-rent-lausanne/5225997?s=2&t=1&l=2023&ct=615&ci=185&pn=8
5103515.0,,2.5,furnished-residential-property,"Route du Bugnon 42, 1005 Lausanne, VD",Superbe 2.5 p meublé / 2 chambres / 1 SDB,2200.0,,/en/d/furnished-residential-property-rent-lausanne/5103515?s=2&t=1&l=2023&ct=615&ci=186&pn=8
5256344.0,67.0,2.0,flat,"1000 Lausanne, VD","Superbe 2,5p // Magnifique vue // Grande Loggia et Balcon",2200.0,,/en/d/flat-rent-lausanne/5256344?s=2&t=1&l=2023&ct=615&ci=187&pn=8
5270020.0,95.0,3.0,furnished-residential-property,"1012 Lausanne, VD",Magnifique appartement meublé pour 6 mois / centre de Lausanne,2200.0,,/en/d/furnished-residential-property-rent-lausanne/5270020?s=2&t=1&l=2023&ct=615&ci=188&pn=8
5270614.0,67.0,2.5,flat,"Chemin Aimé-Steinlen 3B, 1004 Lausanne, VD",Magnifique appartement 67 m2,2200.0,,/en/d/flat-rent-lausanne/5270614?s=2&t=1&l=2023&ct=615&ci=189&pn=8
5281895.0,76.0,4.0,flat,"Avenue de Beaulieu 24, 1004 Lausanne, VD",Emplacement idéal !,2200.0,,/en/d/flat-rent-lausanne/5281895?s=2&t=1&l=2023&ct=615&ci=190&pn=8
5178743.0,75.0,4.0,flat,"Guiguer-de-Prangins 4, 1004 Lausanne, VD",Magnifique vue sur le lac,2210.0,,/en/d/flat-rent-lausanne/5178743?s=2&t=1&l=2023&ct=615&ci=191&pn=8
5276761.0,86.0,3.5,flat,"Avenue de France 18A, 1004 Lausanne, VD",A seulement deux minutes à pied du centre-ville !,2210.0,Virtual tour,/en/d/flat-rent-lausanne/5276761?s=2&t=1&l=2023&ct=615&ci=192&pn=8
5256810.0,87.0,3.5,flat,"Avenue Victor-Ruffy 75, 1012 Lausanne, VD",Bel et spacieux appartement de 3.5 pièces.,2220.0,,/en/d/flat-rent-lausanne/5256810?s=2&t=1&l=2023&ct=615&ci=193&pn=9
5240575.0,100.0,2.5,flat,"Chemin Diablerets 16, 1012 Lausanne, VD",Magnifique attique 2.5 p / 1 chambre / 1 SDB / Balcon / Vue,2225.0,,/en/d/flat-rent-lausanne/5240575?s=2&t=1&l=2023&ct=615&ci=194&pn=9
5278578.0,90.0,3.5,flat,"Chemin de Beau-Val 3, 1012 Lausanne, VD",Bel appartement de 3.5 pièces proche du CHUV,2250.0,,/en/d/flat-rent-lausanne/5278578?s=2&t=1&l=2023&ct=615&ci=195&pn=9
4426137.0,90.0,3.5,flat,"Avenue des Boveresses 64-92, 1010 Lausanne, VD",Offrez-vous un bel espace de vie moderne,2255.0,,/en/d/flat-rent-lausanne/4426137?s=2&t=1&l=2023&ct=615&ci=196&pn=9
4926241.0,60.0,2.5,furnished-residential-property,"1018 Lausanne, VD",MEUBLÉ: APPARTEMENT MANSARDÉ 2½ PIÈCES À LAUSANNE - BORDE/BELLEVAUX,2268.0,,/en/d/furnished-residential-property-rent-lausanne/4926241?s=2&t=1&l=2023&ct=615&ci=197&pn=9
4468793.0,23.0,,furnished-residential-property,"Chemin des Epinettes 11, 1007 Lausanne, VD","Junior Studio Apartment - Lausanne, Chemin des Epinettes 11",2273.0,,/en/d/furnished-residential-property-rent-lausanne/4468793?s=2&t=1&l=2023&ct=615&ci=198&pn=9
5155904.0,81.0,4.0,flat,"Chemin Vermont 24, 1006 Lausanne, VD",Spacieux 4 pièces !,2295.0,,/en/d/flat-rent-lausanne/5155904?s=2&t=1&l=2023&ct=615&ci=199&pn=9
5188896.0,107.0,4.5,flat,"Chemin du Furet 11, 1018 Lausanne, VD",Logement idéal pour famille quartier Blécherette,2310.0,,/en/d/flat-rent-lausanne/5188896?s=2&t=1&l=2023&ct=615&ci=200&pn=9
5245605.0,86.0,3.5,flat,"Chemin des Abeilles 37, 1010 Lausanne, VD",Magnifique appartement de 3.5 pièces avec de grandes baies vitrées,2310.0,,/en/d/flat-rent-lausanne/5245605?s=2&t=1&l=2023&ct=615&ci=201&pn=9
5282411.0,80.0,4.0,flat,"Ch. de Primerose 30, 1007 Lausanne, VD","Spacieux et lumineux, proche des commodités",2336.0,,/en/d/flat-rent-lausanne/5282411?s=2&t=1&l=2023&ct=615&ci=202&pn=9
5236518.0,98.0,4.5,flat,"Chemin de Pierrefleur 34, 1004 Lausanne, VD",Lumineux et spacieux logement. Magnifique vue sur le lac.,2340.0,,/en/d/flat-rent-lausanne/5236518?s=2&t=1&l=2023&ct=615&ci=203&pn=9
4955463.0,73.0,2.5,flat,"5 avenue de Jomini, 1004 Lausanne, VD",2.5 pièces dans bel immeuble moderne,2350.0,,/en/d/flat-rent-lausanne/4955463?s=2&t=1&l=2023&ct=615&ci=204&pn=9
5230800.0,70.0,2.0,furnished-residential-property,"1004 Lausanne, VD","Magnifique 2,5 pièces / Vue imprenable / Balcon / Véranda",2370.0,,/en/d/furnished-residential-property-rent-lausanne/5230800?s=2&t=1&l=2023&ct=615&ci=205&pn=9
5230401.0,91.0,3.0,flat,"Avenue de Morges 139, 1004 Lausanne, VD",Lumineux logement protégé de 3 pièces proche du centre-ville,2375.0,,/en/d/flat-rent-lausanne/5230401?s=2&t=1&l=2023&ct=615&ci=206&pn=9
4468739.0,25.0,,furnished-residential-property,"Rue Caroline 23, 1003 Lausanne, VD","Junior Studio Apartment - Lausanne, Rue Caroline 23",2377.0,,/en/d/furnished-residential-property-rent-lausanne/4468739?s=2&t=1&l=2023&ct=615&ci=207&pn=9
5181156.0,109.0,5.0,flat,"Ch. Isabelle Montolieu 107, 1010 Lausanne, VD",Appartement de 5 pièces au 1er étage,2380.0,,/en/d/flat-rent-lausanne/5181156?s=2&t=1&l=2023&ct=615&ci=208&pn=9
5142206.0,94.0,4.5,flat,"Ch. des Eterpeys 27, 1010 Lausanne, VD",Votre nouveau chez vous!!!,2390.0,,/en/d/flat-rent-lausanne/5142206?s=2&t=1&l=2023&ct=615&ci=209&pn=9
5265493.0,84.0,3.5,flat,"13 route de la Feuillère, 1010 Lausanne, VD",Bel appartement moderne de 3.5 pièces proche du CHUV,2390.0,,/en/d/flat-rent-lausanne/5265493?s=2&t=1&l=2023&ct=615&ci=210&pn=9
5268618.0,101.0,3.5,flat,"Ch. du Devin 80, 1012 Lausanne, VD",Quartier calme et verdoyant,2390.0,,/en/d/flat-rent-lausanne/5268618?s=2&t=1&l=2023&ct=615&ci=211&pn=9
5115844.0,101.0,4.5,flat,"Chemin de la Vuachère 20 D, 1012 Lausanne, VD",Dans les hauts de Pully,2410.0,,/en/d/flat-rent-lausanne/5115844?s=2&t=1&l=2023&ct=615&ci=212&pn=9
4804969.0,69.0,2.5,flat,"Avenue de Chailly 49, 1012 Lausanne, VD",,2450.0,,/en/d/flat-rent-lausanne/4804969?s=2&t=1&l=2023&ct=615&ci=213&pn=9
5243884.0,115.0,4.5,flat,"Avenue Bergières 33, 1004 Lausanne, VD",4.5 pièces avec conciergerie,2450.0,,/en/d/flat-rent-lausanne/5243884?s=2&t=1&l=2023&ct=615&ci=214&pn=9
5064979.0,90.0,3.5,flat,"Avenue de Sévelin 13 A, 1004 Lausanne, VD",Magnifique appartement moderne avec balcon.,2460.0,,/en/d/flat-rent-lausanne/5064979?s=2&t=1&l=2023&ct=615&ci=215&pn=9
5176753.0,113.0,4.5,flat,"Léman, 1005 Lausanne, VD",Appartement de 4.5 pièces avec vue panoramique à Lausanne,2475.0,,/en/d/flat-rent-lausanne/5176753?s=2&t=1&l=2023&ct=615&ci=216&pn=9
5286437.0,89.0,4.5,flat,"Chemin de Barberine 3, 1004 Lausanne, VD",Superbe 4.5 p / 3 chambres / 1 SDB / Balcon avec vue,2480.0,New,/en/d/flat-rent-lausanne/5286437?s=2&t=1&l=2023&ct=615&ci=217&pn=10
4860598.0,,2.5,flat,"Avenue Mon-Repos 30, 1000 Lausanne, VD",Bel appartement rénové de 2.5 pièces au centre-ville,2490.0,,/en/d/flat-rent-lausanne/4860598?s=2&t=1&l=2023&ct=615&ci=218&pn=10
5238120.0,107.0,4.0,flat,"Avenue Fantaisie 6, 1006 Lausanne, VD",Magnifique logement de 4 pièces entièrement rénové.,2490.0,,/en/d/flat-rent-lausanne/5238120?s=2&t=1&l=2023&ct=615&ci=219&pn=10
5241999.0,84.0,3.5,flat,"Chemin de Pierrefleur 3, 1004 Lausanne, VD",Magnifique logement n° 4 de 3.5 pièces avec balcon au rez sup.,2490.0,,/en/d/flat-rent-lausanne/5241999?s=2&t=1&l=2023&ct=615&ci=220&pn=10
5265736.0,93.0,4.5,flat,"Ch. du Devin 94, 1012 Lausanne, VD",Etre au vert sans quitter la ville ?,2495.0,,/en/d/flat-rent-lausanne/5265736?s=2&t=1&l=2023&ct=615&ci=221&pn=10
5071748.0,97.0,3.0,flat,"Av. Ruchonnet 24, 1003 Lausanne, VD",Ruchonnet 24 - 1ER LOYER OFFERT - Appt 3.5 pièces au rez supérieur,2499.0,,/en/d/flat-rent-lausanne/5071748?s=2&t=1&l=2023&ct=615&ci=222&pn=10
4989959.0,83.0,3.5,flat,"Avenue de Beaumont 82, 1010 Lausanne, VD",Magnifique appartement de 3.5 pièces,2500.0,,/en/d/flat-rent-lausanne/4989959?s=2&t=1&l=2023&ct=615&ci=223&pn=10
5198917.0,100.0,4.5,flat,"Chemin de Chandieu 12, 1006 Lausanne, VD",Superbe 4.5 p / 3 chambres / 1 SDB / Balcon,2500.0,,/en/d/flat-rent-lausanne/5198917?s=2&t=1&l=2023&ct=615&ci=224&pn=10
5256573.0,100.0,3.5,flat,"berne, 1010 Lausanne, VD",Superbe appartement de 3.5 pièces situé dans une construction moderne,2500.0,,/en/d/flat-rent-lausanne/5256573?s=2&t=1&l=2023&ct=615&ci=225&pn=10
5268619.0,114.0,3.5,flat,"Ch. du Devin 98, 1012 Lausanne, VD",,2500.0,,/en/d/flat-rent-lausanne/5268619?s=2&t=1&l=2023&ct=615&ci=226&pn=10
5242058.0,204.0,3.5,flat,"Chemin de Pierrefleur 3, 1004 Lausanne, VD",Magnifique logement n° 204 de 3.5 pièces avec balcon au 2ème étage,2510.0,,/en/d/flat-rent-lausanne/5242058?s=2&t=1&l=2023&ct=615&ci=227&pn=10
5275996.0,86.0,3.5,furnished-residential-property,"1012 Lausanne, VD","MEUBLÉ, DURÉE DÉTERMINÉE: APPARTEMENT 3½ PIÈCES À LAUSANNE (VD)",2520.0,,"/en/d/furnished-residential-property-rent-VD)»lausanne/5275996?s=2&t=1&l=2023&ct=615&ci=228&pn=10## «MEUBLÉ, DURÉE DÉTERMINÉE: APPARTEMENT 3½ PIÈCES À LAUSANNE (VD"
5202683.0,79.0,3.5,flat,"Chemin de Pierrefleur 3, 1004 Lausanne, VD","Magnifique logement n° 304 , neuf de 3.5 pièces, vue lac",2530.0,,/en/d/flat-rent-lausanne/5202683?s=2&t=1&l=2023&ct=615&ci=229&pn=10
5138087.0,60.0,3.0,flat,"Passage Belle-Rose 3, 1005 Lausanne, VD",3 pièces meublé (ou pas) au centre-ville avec vue sur le lac,2550.0,,/en/d/flat-rent-ou pas) au centre-ville avec vue sur le lac»lausanne/5138087?s=2&t=1&l=2023&ct=615&ci=230&pn=10## «3 pièces meublé (ou pas
4423191.0,107.0,4.5,flat,"Boveresses 64 à 92, 1010 Lausanne, VD","Idéal pour famille, faites de ce 4.5 pièces votre chez-vous!",2570.0,Virtual tour,/en/d/flat-rent-lausanne/4423191?s=2&t=1&l=2023&ct=615&ci=231&pn=10
4468750.0,25.0,,furnished-residential-property,"Rue Caroline 23, 1003 Lausanne, VD","Senior Studio Apartment - Lausanne, Rue Caroline 23",2574.0,,/en/d/furnished-residential-property-rent-lausanne/4468750?s=2&t=1&l=2023&ct=615&ci=232&pn=10
5242002.0,84.0,3.5,flat,"Chemin de Pierrefleur 3, 1004 Lausanne, VD",Magnifique logement n° 103 de 3.5 pièces avec balcon au 1er étage,2590.0,,/en/d/flat-rent-lausanne/5242002?s=2&t=1&l=2023&ct=615&ci=233&pn=10
5262232.0,120.0,5.5,flat,"Avenue de Valmont 16, 1010 Lausanne, VD",Appartement de 5.5 pièces au 12ème étage,2590.0,,/en/d/flat-rent-lausanne/5262232?s=2&t=1&l=2023&ct=615&ci=234&pn=10
5281814.0,171.0,3.0,flat,"32D avenue de Sévelin, 1004 Lausanne, VD",Loft de 171 m² avec deux chambres,2590.0,,/en/d/flat-rent-lausanne/5281814?s=2&t=1&l=2023&ct=615&ci=235&pn=10
5208328.0,98.0,3.5,flat,"Avenue des Figuiers 37, 1007 Lausanne, VD",Très bel appartement de 3.5 pièces avec véranda et jardin,2600.0,,/en/d/flat-rent-lausanne/5208328?s=2&t=1&l=2023&ct=615&ci=236&pn=10
5223734.0,84.0,3.5,flat,"Chemin de Pierrefleur 3, 1004 Lausanne, VD",Magnifique logement n° 203 de 3.5 pièces avec balcon au 2ème étage,2640.0,,/en/d/flat-rent-lausanne/5223734?s=2&t=1&l=2023&ct=615&ci=237&pn=10
4520430.0,91.0,3.5,flat,"Route de la Feuillère 21, 1010 Lausanne, VD",Spacieux logement de standing avec terrasse.,2650.0,,/en/d/flat-rent-lausanne/4520430?s=2&t=1&l=2023&ct=615&ci=238&pn=10
5227781.0,65.0,3.5,penthouse,"Ruelle de Bourg 11, 1003 Lausanne, VD","Charmant appartement de 3,5 pièces en attique avec grande terrasse",2650.0,,/en/d/penthouse-rent-lausanne/5227781?s=2&t=1&l=2023&ct=615&ci=239&pn=10
5255585.0,112.0,4.5,flat,"rambert 28, 1005 Lausanne, VD",Appartement de 4.5 pièces entièrement rénové avec vue panoramique,2650.0,,/en/d/flat-rent-lausanne/5255585?s=2&t=1&l=2023&ct=615&ci=240&pn=10
5267677.0,101.0,4.5,flat,"Rte du Signal 1A, 1018 Lausanne, VD","Appartement, 4.5 pièce(s)",2660.0,,"/en/d/flat-rent-s)»lausanne/5267677?s=2&t=1&l=2023&ct=615&ci=241&pn=11## «Appartement, 4.5 pièce(s"
5227980.0,109.0,3.5,flat,"Avenue Verdeil 14, 1005 Lausanne, VD",Magnifique appartement lumineux avec vue sur le lac,2675.0,,/en/d/flat-rent-lausanne/5227980?s=2&t=1&l=2023&ct=615&ci=242&pn=11
5244460.0,89.0,4.5,flat,"Chemin de Barberine 3, 1004 Lausanne, VD",Bel appartement de 4.5 pièces d'environ 89m2 au 3ème étage.,2690.0,,/en/d/flat-rent-lausanne/5244460?s=2&t=1&l=2023&ct=615&ci=243&pn=11
5265489.0,107.0,4.5,flat,"13 route de la Feuillère, 1010 Lausanne, VD",Bel appartement moderne de 4.5 pièces proche du CHUV,2695.0,,/en/d/flat-rent-lausanne/5265489?s=2&t=1&l=2023&ct=615&ci=244&pn=11
5280579.0,101.0,3.5,flat,"Avenue Juste-Olivier 25, 1006 Lausanne, VD",Bel appartement de 3.5 pièces idéalement situé,2700.0,,/en/d/flat-rent-lausanne/5280579?s=2&t=1&l=2023&ct=615&ci=245&pn=11
5281940.0,100.0,4.5,flat,"Avenue d'Echallens 104a, 1004 Lausanne, VD",Magnifique appartement de 4.5 pièces avec balcon,2700.0,,/en/d/flat-rent-lausanne/5281940?s=2&t=1&l=2023&ct=615&ci=246&pn=11
5187527.0,99.0,4.5,flat,"Avenue de Sévelin 13 A, 1004 Lausanne, VD",Magnifique 4.5 pces de standing avec balcon.,2710.0,,/en/d/flat-rent-lausanne/5187527?s=2&t=1&l=2023&ct=615&ci=247&pn=11
4592082.0,84.0,3.0,flat,"Rue Saint-François 2, 1003 Lausanne, VD",Au coeur de Lausanne,2775.0,Virtual tour,/en/d/flat-rent-lausanne/4592082?s=2&t=1&l=2023&ct=615&ci=248&pn=11
5233848.0,93.0,3.5,duplex-maisonette,"Avenue d'Echallens 121, 1004 Lausanne, VD",Appartement neuf en duplex,2790.0,,/en/d/duplex-maisonette-rent-lausanne/5233848?s=2&t=1&l=2023&ct=615&ci=249&pn=11
5000653.0,100.0,4.5,flat,"Avenue des Alpes 4, 1006 Lausanne, VD","Appartement de 4,5 pièces au 4ème étage avec vue sur le lac et les alpes",2800.0,,/en/d/flat-rent-lausanne/5000653?s=2&t=1&l=2023&ct=615&ci=250&pn=11
5234399.0,91.0,3.5,flat,"25 Route de la Feuillère 25, 1010 Lausanne, VD",Magnifique appartement de 3.5 pièces avec grande terrasse,2800.0,,/en/d/flat-rent-lausanne/5234399?s=2&t=1&l=2023&ct=615&ci=251&pn=11
5193381.0,103.0,4.5,flat,"Chemin de Pierrefleur 3, 1004 Lausanne, VD",Magnifique logement n° 3 neuf de 4.5 pièces avec balcon,2810.0,,/en/d/flat-rent-lausanne/5193381?s=2&t=1&l=2023&ct=615&ci=252&pn=11
5276378.0,120.0,4.5,attic-flat,"1006 Lausanne, VD",SPACIEUX DANS QUARTIER PRIVILEGIE,2880.0,,/en/d/attic-flat-rent-lausanne/5276378?s=2&t=1&l=2023&ct=615&ci=253&pn=11
5126910.0,100.0,4.5,flat,"Avenue de la Sallaz 58, 1010 Lausanne, VD",Appartement avec magnifique vue sur le lac et très lumineux.,2900.0,,/en/d/flat-rent-lausanne/5126910?s=2&t=1&l=2023&ct=615&ci=254&pn=11
5253662.0,99.0,4.0,flat,"Rue St-Roch 34, 1004 Lausanne, VD",Votre nouveau chez vous!!!,2900.0,,/en/d/flat-rent-lausanne/5253662?s=2&t=1&l=2023&ct=615&ci=255&pn=11
5234621.0,72.0,3.5,flat,"Avenue Antoine-Michel-Servan 36, 1006 Lausanne, VD",Magnifique appartement de 3.5 pièces d'environ 73m2 au 3ème étage,2915.0,,/en/d/flat-rent-lausanne/5234621?s=2&t=1&l=2023&ct=615&ci=256&pn=11
5268985.0,112.0,4.5,flat,"Av. de Virgile-Rossel 9, 1012 Lausanne, VD",SPACIEUX APPARTEMENT 4.5 PIECES DE 112M2 AU 2EME ETAGE,2920.0,,/en/d/flat-rent-lausanne/5268985?s=2&t=1&l=2023&ct=615&ci=257&pn=11
5216891.0,100.0,4.5,flat,"Avenue des Alpes 4, 1006 Lausanne, VD",Avenue des Alpes 4 - 1006 Lausanne,2950.0,,/en/d/flat-rent-lausanne/5216891?s=2&t=1&l=2023&ct=615&ci=258&pn=11
5262589.0,100.0,3.5,penthouse,"Avenue des Alpes 4, 1005 Lausanne, VD","Centre de Lausanne , attique neuf dans immeuble d'époque !",2950.0,,/en/d/penthouse-rent-lausanne/5262589?s=2&t=1&l=2023&ct=615&ci=259&pn=11
5242005.0,103.0,4.5,flat,"Chemin de Pierrefleur 3, 1004 Lausanne, VD",Magnifique logement n° 202 de 4.5 pièces avec balcon au 2ème étage,2960.0,,/en/d/flat-rent-lausanne/5242005?s=2&t=1&l=2023&ct=615&ci=260&pn=11
5225737.0,80.0,3.0,furnished-residential-property,"1004 Lausanne, VD","MEUBLÉ, DURÉE DÉTERMINÉE: APPARTEMENT 3 PIÈCES À LAUSANNE - CENTRE-VIL",2988.0,,/en/d/furnished-residential-property-rent-lausanne/5225737?s=2&t=1&l=2023&ct=615&ci=261&pn=11
5268659.0,100.0,3.5,flat,"Rue des Terreaux 2, 1003 Lausanne, VD",Habiter au coeur du centre-ville,3000.0,,/en/d/flat-rent-lausanne/5268659?s=2&t=1&l=2023&ct=615&ci=262&pn=11
5202676.0,101.0,4.5,flat,"Chemin de Pierrefleur 3, 1004 Lausanne, VD","Magnifique logement n° 302, neuf de 4.5 pièces, vue lac",3010.0,,/en/d/flat-rent-lausanne/5202676?s=2&t=1&l=2023&ct=615&ci=263&pn=11
5275432.0,100.0,4.5,flat,"Avenue de Beaumont 82, 1010 Lausanne, VD",Bel appartement moderne de 4.5 pièces.,3030.0,,/en/d/flat-rent-lausanne/5275432?s=2&t=1&l=2023&ct=615&ci=264&pn=11
5270415.0,140.0,4.5,duplex-maisonette,"Route d'Oron 33d, 1010 Lausanne, VD",Magnifique appartement duplex de 4.5 pièces de 140m2.,3060.0,,/en/d/duplex-maisonette-rent-lausanne/5270415?s=2&t=1&l=2023&ct=615&ci=265&pn=12
4468824.0,47.0,2.0,furnished-residential-property,"Chemin des Epinettes 11, 1007 Lausanne, VD","Senior 1 Bedroom Apartment - Lausanne, Chemin des Epinettes 11",3114.0,,/en/d/furnished-residential-property-rent-lausanne/4468824?s=2&t=1&l=2023&ct=615&ci=266&pn=12
5219798.0,100.0,4.5,furnished-residential-property,"1010 Lausanne, VD","MEUBLÉ, DURÉE DÉTERMINÉE: APPARTEMENT 4½ PIÈCES À LAUSANNE",3120.0,,/en/d/furnished-residential-property-rent-lausanne/5219798?s=2&t=1&l=2023&ct=615&ci=267&pn=12
5212929.0,68.0,2.5,furnished-residential-property,"1005 Lausanne, VD",MEUBLÉ: APPARTEMENT 2½ PIÈCES À LAUSANNE,3150.0,,/en/d/furnished-residential-property-rent-lausanne/5212929?s=2&t=1&l=2023&ct=615&ci=268&pn=12
5287601.0,115.0,5.5,flat,"Ch. de Simplemont 10, 1005 Lausanne, VD",Bel appartement de 5.5 pièces idéalement situé,3150.0,New,/en/d/flat-rent-lausanne/5287601?s=2&t=1&l=2023&ct=615&ci=269&pn=12
4835897.0,94.0,3.0,flat,"23 route de la Feuillère, 1010 Lausanne, VD",Duplex avec belle vue sur le lac,3160.0,,/en/d/flat-rent-lausanne/4835897?s=2&t=1&l=2023&ct=615&ci=270&pn=12
5268606.0,160.0,3.5,flat,"Passage Saint-François 6, 1003 Lausanne, VD",Superbe appartement de 3.5 pièces à louer de suite,3165.0,,/en/d/flat-rent-lausanne/5268606?s=2&t=1&l=2023&ct=615&ci=271&pn=12
5133877.0,210.0,4.5,flat,"32D avenue de Sévelin, 1004 Lausanne, VD",Loft de 210 m² avec trois chambres,3180.0,,/en/d/flat-rent-lausanne/5133877?s=2&t=1&l=2023&ct=615&ci=272&pn=12
5282653.0,104.0,4.5,flat,"Avenue de Béthusy 4, 1005 Lausanne, VD",Magnifique appartement à louer,3180.0,,/en/d/flat-rent-lausanne/5282653?s=2&t=1&l=2023&ct=615&ci=273&pn=12
4972848.0,142.0,5.5,flat,"Rue Marterey 56, 1005 Lausanne, VD",Au coeur de la ville,3220.0,Virtual tour,/en/d/flat-rent-lausanne/4972848?s=2&t=1&l=2023&ct=615&ci=274&pn=12
5278281.0,107.0,3.5,flat,"Avenue de l'Avant-Poste 13, 1005 Lausanne, VD",Superbe appartement en attique avec vue sur le lac et les montagnes,3220.0,Virtual tour,/en/d/flat-rent-lausanne/5278281?s=2&t=1&l=2023&ct=615&ci=275&pn=12
5153421.0,90.0,3.5,furnished-residential-property,"1005 Lausanne, VD","MEUBLÉ, DURÉE DÉTERMINÉE: APPARTEMENT DUPLEX 3½ PIÈCES À LAUSANNE - MO",3240.0,,/en/d/furnished-residential-property-rent-lausanne/5153421?s=2&t=1&l=2023&ct=615&ci=276&pn=12
5271276.0,110.0,5.0,furnished-residential-property,"1004 Lausanne, VD","MEUBLÉ, DURÉE DÉTERMINÉE: APPARTEMENT 5 PIÈCES À LAUSANNE - CENTRE-VIL",3250.0,,/en/d/furnished-residential-property-rent-lausanne/5271276?s=2&t=1&l=2023&ct=615&ci=277&pn=12
5281044.0,120.0,5.5,flat,"Avenue de Rumine 19 b, 1005 Lausanne, VD",Quartier Rumine,3290.0,Virtual tour,/en/d/flat-rent-lausanne/5281044?s=2&t=1&l=2023&ct=615&ci=278&pn=12
4468768.0,38.0,2.0,furnished-residential-property,"Rue Caroline 23, 1003 Lausanne, VD","Senior 1 Bedroom Apartment - Lausanne, Rue Caroline 23",3311.0,,/en/d/furnished-residential-property-rent-lausanne/4468768?s=2&t=1&l=2023&ct=615&ci=279&pn=12
5215051.0,102.0,4.5,duplex-maisonette,"Avenue de Cour 92, 1007 Lausanne, VD",Superbe duplex en attique,3380.0,,/en/d/duplex-maisonette-rent-lausanne/5215051?s=2&t=1&l=2023&ct=615&ci=280&pn=12
4755334.0,160.0,5.5,flat,"Avenue du Grey 5, 1004 Lausanne, VD",,3400.0,,/en/d/flat-rent-lausanne/4755334?s=2&t=1&l=2023&ct=615&ci=281&pn=12
5108362.0,126.0,4.5,flat,"Aurore, 1005 Lausanne, VD",Superbe appartement avec cachet au centre ville de Lausanne,3500.0,,/en/d/flat-rent-lausanne/5108362?s=2&t=1&l=2023&ct=615&ci=282&pn=12
5128080.0,,3.5,furnished-residential-property,"1005 Lausanne, VD",Superbe 3.5 p meublé / 3 chambres / 1 SDB,3500.0,,/en/d/furnished-residential-property-rent-lausanne/5128080?s=2&t=1&l=2023&ct=615&ci=283&pn=12
5260577.0,109.0,4.5,flat,"Av. Mon-Repos 32, 1005 Lausanne, VD","Appartement, 4.5 pièce(s)",3500.0,,"/en/d/flat-rent-s)»lausanne/5260577?s=2&t=1&l=2023&ct=615&ci=284&pn=12## «Appartement, 4.5 pièce(s"
5281067.0,113.0,4.0,flat,"Av. Verdeil 9, 1005 Lausanne, VD",Magnifique appartement de 4 pièces dans un quartier résidentiel,3500.0,,/en/d/flat-rent-lausanne/5281067?s=2&t=1&l=2023&ct=615&ci=285&pn=12
5141457.0,150.0,4.5,duplex-maisonette,"Chemin de Ratavolar 17, 1000 Lausanne, VD","Duplex de 4.5 pièces, à la campagne à deux pas de la ville !",3520.0,,/en/d/duplex-maisonette-rent-lausanne/5141457?s=2&t=1&l=2023&ct=615&ci=286&pn=12
5259335.0,112.0,4.5,flat,"Chemin de la Cure 9 b, 1012 Lausanne, VD",,3560.0,,/en/d/flat-rent-lausanne/5259335?s=2&t=1&l=2023&ct=615&ci=287&pn=12
5269989.0,115.0,5.5,flat,"Chemin Simplemont 10, 1005 Lausanne, VD",Bel appartement spacieux et calme dans quartier exclusif de Mousquines,3570.0,,/en/d/flat-rent-lausanne/5269989?s=2&t=1&l=2023&ct=615&ci=288&pn=12
5064229.0,162.0,4.0,flat,"Avenue de la Gare 2, 1003 Lausanne, VD",A deux pas de la gare,3600.0,,/en/d/flat-rent-lausanne/5064229?s=2&t=1&l=2023&ct=615&ci=289&pn=13
5208117.0,143.0,5.0,flat,"Rue de la Tour 5, 1004 Lausanne, VD",Superbe appartement à louer au coeur de la ville de Lausanne,3630.0,Virtual tour,/en/d/flat-rent-lausanne/5208117?s=2&t=1&l=2023&ct=615&ci=290&pn=13
5211215.0,134.0,4.0,flat,"Chemin de Montolivet 35, 1006 Lausanne, VD",Bel appartement entièrement rénové de 4 pièces proche du lac !,3650.0,,/en/d/flat-rent-lausanne/5211215?s=2&t=1&l=2023&ct=615&ci=291&pn=13
5272074.0,150.0,4.5,flat,"Chemin du Village 29, 1012 Lausanne, VD",Appartement de charme de 4.5P à Chailly de 150 m2 avec terrasse et vue,3650.0,,/en/d/flat-rent-lausanne/5272074?s=2&t=1&l=2023&ct=615&ci=292&pn=13
5265726.0,77.0,3.5,flat,"Avenue de l'Elysée 23, 1006 Lausanne, VD",Magnifique appartement de 3.5 pièces d'environ 77m2 au 3e étage.,3685.0,,/en/d/flat-rent-lausanne/5265726?s=2&t=1&l=2023&ct=615&ci=293&pn=13
